37.1350 -7.4967
37.150 -7.4417
37.1550 -7.4700
37.1533 -7.5033
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
37.1417 -7.4117
36.862 -8.3333
36.815 -8.3325
36.780 -8.3343
36.752 -8.3333
36.715 -8.3325
36.665 -8.3328
36.618 -8.3335
36.565 -8.3323
36.517 -8.3343
36.467 -8.3345
36.400 -8.3328
36.333 -8.3327
36.267 -8.3343
36.200 -8.3343
36.132 -8.3342
36.065 -8.3348
35.998 -8.3332
35.898 -8.3352
35.800 -8.3352
35.700 -8.3335
35.600 -8.3338
35.498 -8.3317
35.398 -8.3308
35.298 -8.3323
35.197 -8.3330
35.098 -8.3337
35.833 -8.1675
35.833 -8.000
35.832 -7.8347
35.833 -7.6655
35.833 -7.5005
35.832 -7.3338
35.832 -7.1658
35.833 -7.000
35.833 -6.8330
35.832 -6.6650
35.832 -6.5005
35.832 -6.3320
35.467 -6.2513
35.500 -6.2502
35.532 -6.2497
35.565 -6.2520
35.598 -6.2515
35.633 -6.2530
35.667 -6.2497
35.700 -6.2493
35.730 -6.2492
35.765 -6.2478
35.798 -6.2478
35.833 -6.2480
35.865 -6.2478
35.898 -6.2497
35.930 -6.2522
35.965 -6.2518
35.998 -6.2523
36.032 -6.2540
36.5150 -8.3233
36.6090 -9.5225
36.5993 -9.5137
36.5898 -9.5049
35.9001 -7.0001
35.9996 -8.0007
36.2498 -8.0001
36.4500 -8.0003
36.5999 -8.0002
36.7498 -8.0001
37.0026 -9.2582
36.9999 -9.4001
36.9998 -9.5507
37.0002 -9.6996
